article_id,original_index,company_name_clean,has_company_metadata,title,category,category_clean,author,published_date_clean,published_year,published_quarter,published_month,published_year_month,word_count,revenue_usd_M,summary,url,industry,headquarters,founded_year,employee_count,is_public,stock_ticker,company_age,company_size_category
ART0073,72,Google DeepMind,True,Google DeepMind CEO Discusses Future of AI,AI & ML,AI_ML,John Smith,20-07-2020,2020,3,7,2020-07,2035,145,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/73,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0573,572,Google DeepMind,True,Google DeepMind Announces Breakthrough in Large Language Models,AI/ML,AI_ML,Sam Wilson,10-10-2023,2023,4,10,2023-10,1405,900,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/573,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0609,608,Google DeepMind,True,DeepMind Achieves Profitability Milestone,Artificial Intelligence,AI_ML,Sam Wilson,27-05-2024,2024,2,5,2024-05,1594,1044,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/609,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0218,217,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Machine Learning,AI_ML,Unknown,01-08-2022,2022,3,8,2022-08,2258,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/218,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0383,382,Google DeepMind,True,Google DeepMind Announces Breakthrough in Large Language Models,Artificial Intelligence,AI_ML,Unknown,22-09-2020,2020,3,9,2020-09,2506,145,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/383,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0600,599,Google DeepMind,True,Google DeepMind Expands into European Market,Artificial Intelligence,AI_ML,Unknown,27-08-2022,2022,3,8,2022-08,1878,710,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/600,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0264,263,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Cloud Computing,Cloud_Computing,Sam Wilson,10-06-2022,2022,2,6,2022-06,1631,610,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/264,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0681,680,Google DeepMind,True,DeepMind Expands into European Market,Cloud,Cloud_Computing,Unknown,06-05-2024,2024,2,5,2024-05,1139,1044,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/681,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0326,325,Google DeepMind,True,Google DeepMind Expands into European Market,Cloud Services,Cloud_Computing,Unknown,13-10-2020,2020,4,10,2020-10,,175,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/326,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0091,90,Google DeepMind,True,Google DeepMind Raises Series D Funding Round,Cloud Computing,Cloud_Computing,Unknown,21-10-2021,2021,4,10,2021-10,968,410,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/91,Data Analytics,"Austin, TX",2017,24274,False,,4,Medium
ART0636,635,Google DeepMind,True,Google DeepMind Unveils Next-Generation Platform,Cloud Services,Cloud_Computing,Unknown,22-10-2023,2023,4,10,2023-10,1481,900,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/636,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0461,460,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Cybersecurity,Cybersecurity,Alex Johnson,17-07-2022,2022,3,7,2022-07,2067,710,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/461,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0290,289,Google DeepMind,True,Google DeepMind Raises Series D Funding Round,InfoSec,Cybersecurity,Jane Doe,21-03-2023,2023,1,3,2023-03,1712,830,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/290,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0397,396,Google DeepMind,True,Google DeepMind Raises Series D Funding Round,Cybersecurity,Cybersecurity,John Smith,07-10-2023,2023,4,10,2023-10,1193,900,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/397,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0736,735,Google DeepMind,True,Google DeepMind Faces Regulatory Scrutiny,Security,Cybersecurity,John Smith,21-12-2024,2024,4,12,2024-12,918,1215,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/736,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0447,446,Google DeepMind,True,Google DeepMind Launches New AI-Powered Product,Security,Cybersecurity,Sam Wilson,08-08-2023,2023,3,8,2023-08,1424,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/447,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0282,281,Google DeepMind,True,Google DeepMind Launches New AI-Powered Product,Cybersecurity,Cybersecurity,Unknown,12-06-2023,2023,2,6,2023-06,2028,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/282,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0510,509,Google DeepMind,True,Google DeepMind Raises Series D Funding Round,Data Analytics,Data_Analytics,Jane Doe,10-12-2023,2023,4,12,2023-12,2929,900,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/510,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0373,372,Google DeepMind,True,Google DeepMind Launches New AI-Powered Product,Big Data,Data_Analytics,John Smith,24-04-2020,2020,2,4,2020-04,1519,120,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/373,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0674,673,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Big Data,Data_Analytics,John Smith,28-05-2022,2022,2,5,2022-05,1957,610,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/674,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0132,131,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Analytics,Data_Analytics,Unknown,16-10-2021,2021,4,10,2021-10,1213,410,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/132,Data Analytics,"Austin, TX",2017,24274,False,,4,Medium
ART0539,538,Google DeepMind,True,Google DeepMind Announces Breakthrough in Large Language Models,Software,Enterprise_Software,Jane Doe,06-04-2024,2024,2,4,2024-04,,1044,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/539,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0185,184,Google DeepMind,True,Google DeepMind Achieves Profitability Milestone,Enterprise Software,Enterprise_Software,Jane Doe,28-07-2021,2021,3,7,2021-07,2131,340,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/185,Data Analytics,"Austin, TX",2017,24274,False,,4,Medium
ART0317,316,Google DeepMind,True,Google DeepMind Announces Breakthrough in Large Language Models,Software,Enterprise_Software,Sam Wilson,30-12-2020,2020,4,12,2020-12,2273,175,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/317,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0704,703,Google DeepMind,True,Google DeepMind Faces Regulatory Scrutiny,Enterprise Software,Enterprise_Software,Unknown,12-11-2024,2024,4,11,2024-11,,1215,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/704,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0523,522,Google DeepMind,True,DeepMind Achieves Profitability Milestone,Financial Technology,FinTech,Jane Doe,27-03-2023,2023,1,3,2023-03,1444,830,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/523,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0186,185,Google DeepMind,True,Google DeepMind Expands into European Market,FinTech,FinTech,Jane Doe,28-11-2020,2020,4,11,2020-11,821,175,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/186,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0538,537,Google DeepMind,True,Google Deepmind Acquires Competitor for Undisclosed Sum,Financial Technology,FinTech,John Smith,01-04-2024,2024,2,4,2024-04,,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/538,Data Analytics,"Austin, TX",2017,24274,False,,7,Medium
ART0201,200,Google DeepMind,True,Google DeepMind Raises Series D Funding Round,Finance,FinTech,John Smith,17-10-2020,2020,4,10,2020-10,2353,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/201,Data Analytics,"Austin, TX",2017,24274,False,,3,Medium
ART0153,152,Google DeepMind,True,Google DeepMind Acquires Competitor for Undisclosed Sum,Financial Technology,FinTech,Unknown,24-06-2022,2022,2,6,2022-06,1480,,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/153,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0409,408,Google DeepMind,True,Google DeepMind Unveils Next-Generation Platform,SaaS,SaaS,Jane Doe,03-09-2022,2022,3,9,2022-09,1426,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/409,Data Analytics,"Austin, TX",2017,24274,False,,5,Medium
ART0682,681,Google DeepMind,True,Google Deepmind Releases Open Source Framework,SaaS,SaaS,Sam Wilson,14-09-2023,2023,3,9,2023-09,2771,880,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/682,Data Analytics,"Austin, TX",2017,24274,False,,6,Medium
ART0662,661,Hugging Face,False,Hugging Face Raises Series D Funding Round,AI/ML,AI_ML,John Smith,19-06-2023,2023,2,6,2023-06,2720,56,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/662,,,,,,,,Unknown
ART0624,623,Hugging Face,False,Hugging Face Launches New AI-Powered Product,Cloud Computing,Cloud_Computing,Sam Wilson,14-05-2024,2024,2,5,2024-05,2486,82,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/624,,,,,,,,Unknown
ART0646,645,Hugging Face,False,Hugging Face Faces Regulatory Scrutiny,Data Analytics,Data_Analytics,Alex Johnson,04-06-2024,2024,2,6,2024-06,2174,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/646,,,,,,,,Unknown
ART0619,618,Meta AI,True,Facebook AI Research CEO Discusses Future of AI,AI/ML,AI_ML,Alex Johnson,21-06-2024,2024,2,6,2024-06,1106,1725,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/619,Data Analytics,"Seattle, WA",2001,20240,True,,23,Medium
ART0241,240,Meta AI,True,Meta AI Partners with Major Enterprise Client,AI & ML,AI_ML,Alex Johnson,27-07-2020,2020,3,7,2020-07,844,165,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/241,Data Analytics,"Seattle, WA",2001,20240,True,,19,Medium
ART0056,55,Meta AI,True,Meta AI Raises Series D Funding Round,Machine Learning,AI_ML,Alex Johnson,31-03-2022,2022,1,3,2022-03,,700,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/56,Data Analytics,"Seattle, WA",2001,20240,True,,21,Medium
ART0322,321,Meta AI,True,Meta AI Launches New AI-Powered Product,Artificial Intelligence,AI_ML,Jane Doe,06-10-2023,2023,4,10,2023-10,2495,1500,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/322,Data Analytics,"Seattle, WA",2001,20240,True,,22,Medium
ART0231,230,Meta AI,True,Meta AI Reports Record Revenue Growth,Artificial Intelligence,AI_ML,Jane Doe,11-08-2022,2022,3,8,2022-08,644,1130,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/231,Data Analytics,"Seattle, WA",2001,20240,True,,21,Medium
ART0694,693,Meta AI,True,Facebook AI Research Achieves Profitability Milestone,Artificial Intelligence,AI_ML,Jane Doe,11-08-2024,2024,3,8,2024-08,2535,1830,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/694,Data Analytics,"Seattle, WA",2001,20240,True,,23,Medium
ART0543,542,Meta AI,True,Facebook AI Research Achieves Profitability Milestone,Artificial Intelligence,AI_ML,John Smith,01-06-2024,2024,2,6,2024-06,1361,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/543,Data Analytics,"Seattle, WA",2001,20240,True,,23,Medium
ART0392,391,Meta AI,True,Meta AI Faces Regulatory Scrutiny,Artificial Intelligence,AI_ML,John Smith,08-08-2023,2023,3,8,2023-08,1428,1400,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/392,Data Analytics,"Seattle, WA",2001,20240,True,,22,Medium
ART0587,586,Meta AI,True,Meta AI Expands into European Market,Artificial Intelligence,AI_ML,Sam Wilson,24-01-2024,2024,1,1,2024-01,2838,1620,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/587,Data Analytics,"Seattle, WA",2001,20240,True,,23,Medium
ART0449,448,Meta AI,True,Meta AI Faces Regulatory Scrutiny,Machine Learning,AI_ML,Unknown,13-09-2022,2022,3,9,2022-09,,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/449,Data Analytics,"Seattle, WA",2001,20240,True,,21,Medium
ART0528,527,Meta AI,True,Meta AI Launches New AI-Powered Product,Cloud,Cloud_Computing,Alex Johnson,13-01-2024,2024,1,1,2024-01,754,1620,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/528,Data Analytics,"Seattle, WA",2001,20240,True,,23,Medium
